p,speaker,start_second,t_center,t_end
0.006643402422863594,HUM_Drucker_Jesse,0.9549886621315192,58.79931972789115,3.954988662131519
0.006558723011751404,HUM_Drucker_Jesse,0.9949886621315193,61.19931972789116,3.994988662131519
0.012763991021614072,HUM_Drucker_Jesse,1.0349886621315192,63.59931972789115,4.03498866213152
0.008299175278198314,HUM_Drucker_Jesse,1.0749886621315192,65.99931972789115,4.074988662131519
0.012601485036305317,HUM_Drucker_Jesse,1.1149886621315193,68.39931972789115,4.11498866213152
0.0007386318572027772,HUM_Drucker_Jesse,1.1549886621315193,70.79931972789116,4.154988662131519
2.9326503990034314e-06,HUM_Drucker_Jesse,1.1949886621315193,73.19931972789117,4.19498866213152
1.1068139494544908e-06,HUM_Drucker_Jesse,1.2349886621315194,75.59931972789116,4.234988662131519
9.72243519966379e-06,HUM_Drucker_Jesse,1.2749886621315192,77.99931972789115,4.274988662131519
4.2968373116949394e-07,HUM_Drucker_Jesse,1.3149886621315192,80.39931972789115,4.314988662131519
1.1477695936225928e-05,HUM_Drucker_Jesse,1.3549886621315193,82.79931972789116,4.354988662131519
0.0003552765504954582,HUM_Drucker_Jesse,1.3949886621315193,85.19931972789115,4.394988662131519
0.016280643596071124,HUM_Drucker_Jesse,1.4349886621315193,87.59931972789116,4.434988662131519
0.01390665816489618,HUM_Drucker_Jesse,1.4749886621315194,89.99931972789116,4.474988662131519
0.005934664848165911,HUM_Drucker_Jesse,1.5149886621315192,92.39931972789115,4.514988662131519
0.004015827311528547,HUM_Drucker_Jesse,1.5549886621315192,94.79931972789115,4.554988662131519
0.004584977760687726,HUM_Drucker_Jesse,1.5949886621315192,97.19931972789115,4.594988662131519
0.007323755094872867,HUM_Drucker_Jesse,1.6349886621315193,99.59931972789116,4.634988662131519
0.011488239398976759,HUM_Drucker_Jesse,1.6749886621315193,101.99931972789116,4.674988662131519
5.77554981119387e-05,HUM_Drucker_Jesse,51.62,3098.7,54.62
0.00020055669478699406,HUM_Drucker_Jesse,51.66,3101.1,54.66
7.699405413864336e-05,HUM_Drucker_Jesse,51.7,3103.5,54.7
2.2578435150043643e-05,HUM_Drucker_Jesse,51.74,3105.9,54.74
0.00017511769767352285,HUM_Drucker_Jesse,51.78,3108.3,54.78
0.0001513180949487207,HUM_Drucker_Jesse,51.82,3110.7,54.82
6.596797356035598e-05,HUM_Drucker_Jesse,51.86,3113.1,54.86
0.00021943569095279032,HUM_Drucker_Jesse,51.9,3115.5,54.9
0.0003600492557705491,HUM_Drucker_Jesse,51.94,3117.8999999999996,54.94
6.098471619207806e-05,HUM_Drucker_Jesse,51.98,3120.2999999999997,54.98
0.00023541409900125853,HUM_Drucker_Jesse,52.02,3122.7000000000003,55.02
0.0016056732865009783,HUM_Drucker_Jesse,52.06,3125.1000000000004,55.06
0.000144105429961619,HUM_Drucker_Jesse,52.1,3127.5,55.1
0.00038327915288656467,HUM_Drucker_Jesse,52.14,3129.9,55.14
0.0006725802759611539,HUM_Drucker_Jesse,52.18,3132.3,55.18
0.00010393993285084248,HUM_Drucker_Jesse,52.22,3134.7,55.22
9.40998244746429e-05,HUM_Drucker_Jesse,52.26,3137.1,55.26
0.0005376320404279703,HUM_Drucker_Jesse,52.3,3139.5,55.3
0.00023452804175154318,HUM_Drucker_Jesse,52.34,3141.9,55.34
0.004975023411755733,HUM_Drucker_Jesse,52.38,3144.3,55.38
0.005094417824466251,HUM_Drucker_Jesse,52.42,3146.7000000000003,55.42
0.0008671526139332484,HUM_Drucker_Jesse,52.46,3149.1,55.46
0.0008264437336088175,HUM_Drucker_Jesse,52.5,3151.5,55.5
0.00040701315625082555,HUM_Drucker_Jesse,52.54,3153.9,55.54
0.002386913887375376,HUM_Drucker_Jesse,52.58,3156.2999999999997,55.58
0.005769392398038501,HUM_Drucker_Jesse,52.62,3158.7,55.62
0.0012224346038069813,HUM_Drucker_Jesse,52.66,3161.1,55.66
0.004897248953473271,HUM_Drucker_Jesse,52.7,3163.5,55.7
0.003124766018740972,HUM_Drucker_Jesse,52.74,3165.9,55.74
0.07767400332522152,HUM_Drucker_Jesse,52.78,3168.3,55.78
0.09383405319510209,HUM_Drucker_Jesse,52.82,3170.7,55.82
0.030821855850415993,HUM_Drucker_Jesse,52.86,3173.1,55.86
0.0007595036374604359,HUM_Drucker_Jesse,52.9,3175.5,55.9
0.005171337249519174,HUM_Drucker_Jesse,52.94,3177.8999999999996,55.94
0.033160262999367154,HUM_Drucker_Jesse,52.98,3180.2999999999997,55.98
0.01656855399984772,HUM_Drucker_Jesse,53.02,3182.7000000000003,56.02
0.011008544129828914,HUM_Drucker_Jesse,53.06,3185.1000000000004,56.06
0.03975144414436581,HUM_Drucker_Jesse,53.1,3187.5,56.1
0.005373557481595868,HUM_Drucker_Jesse,53.14,3189.9,56.14
0.009879788149960865,HUM_Drucker_Jesse,53.18,3192.3,56.18
0.01041570431388188,HUM_Drucker_Jesse,53.22,3194.7,56.22
0.01173956609839451,HUM_Drucker_Jesse,53.26,3197.1,56.26
0.019642450428479466,HUM_Drucker_Jesse,53.3,3199.5,56.3
0.014870747432343349,HUM_Drucker_Jesse,53.34,3201.9,56.34
5.22281798920152e-07,HUM_Drucker_Jesse,56.812993197278914,3410.2795918367347,59.812993197278914
1.812667917268307e-06,HUM_Drucker_Jesse,56.85299319727891,3412.6795918367347,59.85299319727891
2.9093070967523386e-06,HUM_Drucker_Jesse,56.89299319727891,3415.079591836735,59.89299319727891
2.8466327232358193e-06,HUM_Drucker_Jesse,56.93299319727891,3417.4795918367345,59.93299319727891
3.0726048463490407e-06,HUM_Drucker_Jesse,56.97299319727891,3419.8795918367346,59.97299319727891
2.7164011272745864e-06,HUM_Drucker_Jesse,57.01299319727891,3422.2795918367347,60.01299319727891
7.417682596605925e-06,HUM_Drucker_Jesse,57.05299319727891,3424.6795918367343,60.05299319727891
3.5998040555037832e-06,HUM_Drucker_Jesse,57.092993197278915,3427.079591836735,60.092993197278915
1.611445505653332e-05,HUM_Drucker_Jesse,57.132993197278914,3429.479591836735,60.132993197278914
2.089705109113333e-05,HUM_Drucker_Jesse,57.17299319727891,3431.879591836735,60.17299319727891
6.1695257441270585e-06,HUM_Drucker_Jesse,57.21299319727891,3434.2795918367347,60.21299319727891
1.7394808420029403e-06,HUM_Drucker_Jesse,57.25299319727891,3436.6795918367347,60.25299319727891
5.486981340151918e-07,HUM_Drucker_Jesse,57.29299319727891,3439.079591836735,60.29299319727891
