p,speaker,start_second,t_center,t_end
0.001728341169706517,SAC_Nicolaus_John,120.4009977324263,7225.559863945578,123.4009977324263
0.00015543113266589518,SAC_Nicolaus_John,120.4409977324263,7227.959863945578,123.4409977324263
0.00025894042939989854,SAC_Nicolaus_John,120.4809977324263,7230.359863945579,123.4809977324263
0.00047177777999354685,SAC_Nicolaus_John,120.52099773242631,7232.759863945578,123.52099773242631
0.0001886266812128649,SAC_Nicolaus_John,120.5609977324263,7235.159863945578,123.5609977324263
0.0002465115030219432,SAC_Nicolaus_John,120.60099773242631,7237.559863945578,123.60099773242631
0.0004467070721291521,SAC_Nicolaus_John,120.6409977324263,7239.959863945578,123.6409977324263
0.00027749483511651987,SAC_Nicolaus_John,120.6809977324263,7242.359863945579,123.6809977324263
4.069936195715516e-05,SAC_Nicolaus_John,120.7209977324263,7244.759863945578,123.7209977324263
1.0221375110704655e-05,SAC_Nicolaus_John,120.7609977324263,7247.159863945578,123.7609977324263
6.914302210279675e-05,SAC_Nicolaus_John,120.80099773242631,7249.559863945578,123.80099773242631
2.7298984099186623e-05,SAC_Nicolaus_John,120.8409977324263,7251.959863945578,123.8409977324263
6.2660947657258475e-06,SAC_Nicolaus_John,120.88099773242631,7254.359863945579,123.88099773242631
6.5409812616009e-05,SAC_Nicolaus_John,120.9209977324263,7256.759863945578,123.9209977324263
5.4832094907358624e-05,SAC_Nicolaus_John,120.9609977324263,7259.159863945579,123.9609977324263
3.6072247555016596e-06,SAC_Nicolaus_John,122.11299319727891,7328.279591836735,125.11299319727891
7.219715644619502e-05,SAC_Nicolaus_John,122.15299319727892,7330.679591836735,125.15299319727892
2.7908655192083697e-05,SAC_Nicolaus_John,122.19299319727891,7333.079591836735,125.19299319727891
1.1746189666357937e-05,SAC_Nicolaus_John,122.23299319727892,7335.4795918367345,125.23299319727892
4.666984517268601e-05,SAC_Nicolaus_John,122.27299319727891,7337.879591836734,125.27299319727891
6.173704114330578e-05,SAC_Nicolaus_John,122.31299319727891,7340.279591836735,125.31299319727891
1.0149589644305008e-05,SAC_Nicolaus_John,122.3529931972789,7342.679591836734,125.3529931972789
6.252158351053457e-06,SAC_Nicolaus_John,122.39299319727891,7345.079591836735,125.39299319727891
1.1211714861068898e-05,SAC_Nicolaus_John,122.43299319727892,7347.479591836735,125.43299319727892
4.385324869316674e-05,SAC_Nicolaus_John,122.47299319727891,7349.879591836735,125.47299319727891
3.825674937490506e-06,SAC_Nicolaus_John,122.51299319727892,7352.279591836735,125.51299319727892
3.4959522445603454e-06,SAC_Nicolaus_John,122.55299319727891,7354.679591836734,125.55299319727891
5.354722944174174e-06,SAC_Nicolaus_John,122.59299319727891,7357.079591836735,125.59299319727891
3.906172544577332e-06,SAC_Nicolaus_John,122.6329931972789,7359.4795918367345,125.6329931972789
1.1736179354123601e-05,SAC_Nicolaus_John,122.67299319727891,7361.879591836735,125.67299319727891
1.1621774011756316e-06,SAC_Nicolaus_John,122.7129931972789,7364.279591836735,125.7129931972789
4.10226973641594e-06,SAC_Nicolaus_John,122.75299319727891,7366.679591836734,125.75299319727891
0.0005090271700387364,SAC_Nicolaus_John,122.79299319727892,7369.079591836735,125.79299319727892
0.0009181319332126271,SAC_Nicolaus_John,122.83299319727891,7371.4795918367345,125.83299319727891
0.414050132046229,SAC_Nicolaus_John,122.87299319727892,7373.879591836735,125.87299319727892
0.43762838547250593,SAC_Nicolaus_John,122.91299319727891,7376.279591836735,125.91299319727891
0.3184476011478472,SAC_Nicolaus_John,122.95299319727891,7378.679591836735,125.95299319727891
0.4494486244622104,SAC_Nicolaus_John,122.9929931972789,7381.079591836735,125.9929931972789
0.001417784174031902,SAC_Nicolaus_John,144.73,8685.3,147.73
0.00016687451783653612,SAC_Nicolaus_John,144.77,8687.7,147.77
0.001563321580213894,SAC_Nicolaus_John,144.81,8690.1,147.81
0.002081909140203101,SAC_Nicolaus_John,144.85,8692.5,147.85
0.0001949253390950353,SAC_Nicolaus_John,144.89,8694.9,147.89
0.0005211694272242039,SAC_Nicolaus_John,144.93,8697.300000000001,147.93
0.0006529263262223247,SAC_Nicolaus_John,144.97,8699.7,147.97
0.001754271909266025,SAC_Nicolaus_John,145.01,8702.099999999999,148.01
0.004843942057872558,SAC_Nicolaus_John,145.05,8704.5,148.05
0.33720568485457214,SAC_Nicolaus_John,145.09,8706.9,148.09
0.5290473771585688,SAC_Nicolaus_John,145.13,8709.3,148.13
0.46868853087052215,SAC_Nicolaus_John,145.17,8711.699999999999,148.17
0.1846549967180123,SAC_Nicolaus_John,145.21,8714.1,148.21
0.024399958987348223,SAC_Nicolaus_John,145.25,8716.5,148.25
0.08089177896883612,SAC_Nicolaus_John,145.29,8718.9,148.29
0.06973817729859172,SAC_Nicolaus_John,145.33,8721.300000000001,148.33
0.01785868830230914,SAC_Nicolaus_John,145.37,8723.7,148.37
9.565834162174094e-05,SAC_Nicolaus_John,205.83598639455784,12351.65918367347,208.83598639455784
0.00046565624074573704,SAC_Nicolaus_John,205.87598639455783,12354.05918367347,208.87598639455783
0.00010849367765970182,SAC_Nicolaus_John,205.91598639455782,12356.459183673469,208.91598639455782
3.3789110255275326e-05,SAC_Nicolaus_John,205.9559863945578,12358.859183673469,208.9559863945578
0.0002958153941621674,SAC_Nicolaus_John,205.99598639455783,12361.25918367347,208.99598639455783
0.00034963894815747873,SAC_Nicolaus_John,206.03598639455782,12363.65918367347,209.03598639455782
0.00020050218538630367,SAC_Nicolaus_John,206.07598639455782,12366.05918367347,209.07598639455782
