mean,speaker,start_second,t_center,t_end
200.20247193431166,SAL_Ruiz_Lucia,114.26698412698413,115.76698412698413,117.26698412698413
200.20247193431166,SAL_Ruiz_Lucia,114.30698412698413,115.80698412698413,117.30698412698413
200.20247193431166,SAL_Ruiz_Lucia,114.34698412698413,115.84698412698413,117.34698412698413
200.20247193431166,SAL_Ruiz_Lucia,114.38698412698413,115.88698412698413,117.38698412698413
200.20247193431166,SAL_Ruiz_Lucia,114.42698412698412,115.92698412698412,117.42698412698412
200.20247193431166,SAL_Ruiz_Lucia,114.46698412698413,115.96698412698413,117.46698412698413
200.1671328460867,SAL_Ruiz_Lucia,114.50698412698412,116.00698412698412,117.50698412698412
200.59649625212842,SAL_Ruiz_Lucia,114.54698412698413,116.04698412698413,117.54698412698413
200.57977834771222,SAL_Ruiz_Lucia,114.58698412698412,116.08698412698412,117.58698412698412
200.47557078703176,SAL_Ruiz_Lucia,114.62698412698413,116.12698412698413,117.62698412698413
200.08880853768096,SAL_Ruiz_Lucia,114.66698412698413,116.16698412698413,117.66698412698413
199.4494232545729,SAL_Ruiz_Lucia,114.70698412698412,116.20698412698412,117.70698412698412
198.51566203993391,SAL_Ruiz_Lucia,114.74698412698413,116.24698412698413,117.74698412698413
197.55422361281393,SAL_Ruiz_Lucia,114.78698412698412,116.28698412698412,117.78698412698412
197.0655452796924,SAL_Ruiz_Lucia,114.82698412698413,116.32698412698413,117.82698412698413
195.9171552924896,SAL_Ruiz_Lucia,114.86698412698412,116.36698412698412,117.86698412698412
195.47055006190263,SAL_Ruiz_Lucia,114.90698412698413,116.40698412698413,117.90698412698413
195.4386012204814,SAL_Ruiz_Lucia,114.94698412698413,116.44698412698413,117.94698412698413
195.3156287137864,SAL_Ruiz_Lucia,114.98698412698413,116.48698412698413,117.98698412698413
195.17208123416654,SAL_Ruiz_Lucia,115.02698412698413,116.52698412698413,118.02698412698413
195.0319853075145,SAL_Ruiz_Lucia,115.06698412698412,116.56698412698412,118.06698412698412
194.85140648476948,SAL_Ruiz_Lucia,115.10698412698413,116.60698412698413,118.10698412698413
194.36059119056154,SAL_Ruiz_Lucia,115.14698412698412,116.64698412698412,118.14698412698412
194.16228019632305,SAL_Ruiz_Lucia,115.18698412698413,116.68698412698413,118.18698412698413
194.03151936617127,SAL_Ruiz_Lucia,115.22698412698412,116.72698412698412,118.22698412698412
193.91580928782722,SAL_Ruiz_Lucia,115.26698412698413,116.76698412698413,118.26698412698413
194.12998921569945,SAL_Ruiz_Lucia,115.30698412698413,116.80698412698413,118.30698412698413
