mean,speaker,start_second,t_center,t_end
130.38782569077185,RDL_Massimiano_Adam,47.8109977324263,49.3109977324263,50.8109977324263
130.36395754721494,RDL_Massimiano_Adam,47.8509977324263,49.3509977324263,50.8509977324263
130.1360865871201,RDL_Massimiano_Adam,47.89099773242631,49.39099773242631,50.89099773242631
129.9207307580668,RDL_Massimiano_Adam,47.930997732426306,49.430997732426306,50.930997732426306
129.86702103448062,RDL_Massimiano_Adam,47.970997732426305,49.470997732426305,50.970997732426305
129.3361612764125,RDL_Massimiano_Adam,48.010997732426304,49.510997732426304,51.010997732426304
128.85493588391697,RDL_Massimiano_Adam,48.0509977324263,49.5509977324263,51.0509977324263
128.5613729174872,RDL_Massimiano_Adam,48.0909977324263,49.5909977324263,51.0909977324263
129.77274712915678,RDL_Massimiano_Adam,48.1309977324263,49.6309977324263,51.1309977324263
134.36713971891064,RDL_Massimiano_Adam,48.1709977324263,49.6709977324263,51.1709977324263
134.48766037126134,RDL_Massimiano_Adam,48.21099773242631,49.71099773242631,51.21099773242631
134.64182396067417,RDL_Massimiano_Adam,48.250997732426306,49.750997732426306,51.250997732426306
135.03310115127442,RDL_Massimiano_Adam,48.290997732426305,49.790997732426305,51.290997732426305
136.04969785408113,RDL_Massimiano_Adam,48.330997732426304,49.830997732426304,51.330997732426304
137.14517056322472,RDL_Massimiano_Adam,48.370997732426304,49.870997732426304,51.370997732426304
138.09623530263488,RDL_Massimiano_Adam,48.4109977324263,49.9109977324263,51.4109977324263
138.97986359541102,RDL_Massimiano_Adam,48.4509977324263,49.9509977324263,51.4509977324263
139.72301387677146,RDL_Massimiano_Adam,48.4909977324263,49.9909977324263,51.4909977324263
140.41274650137592,RDL_Massimiano_Adam,48.53099773242631,50.03099773242631,51.53099773242631
141.03620469823514,RDL_Massimiano_Adam,48.57099773242631,50.07099773242631,51.57099773242631
141.76597350771493,RDL_Massimiano_Adam,48.610997732426306,50.110997732426306,51.610997732426306
141.4051245386548,RDL_Massimiano_Adam,48.650997732426305,50.150997732426305,51.650997732426305
142.29653440986024,RDL_Massimiano_Adam,48.690997732426304,50.190997732426304,51.690997732426304
135.62444291362257,RDL_Massimiano_Adam,48.7309977324263,50.2309977324263,51.7309977324263
128.92757515669143,RDL_Massimiano_Adam,48.7709977324263,50.2709977324263,51.7709977324263
128.92757515669143,RDL_Massimiano_Adam,48.8109977324263,50.3109977324263,51.8109977324263
